po_date,outlet_state,outlet_city,item_cat_l1,item_cat_l2,item_cat_l3,item_cat_l4,item_cat_l5,su_brand,brand,product_id,product_title,unit,quantity,price_inr,tax_pct,subtotal_amount_inr,tax_amount_inr,total_amount_inr,su_item_short_code,rn
2026-02-04 00:00:00.000 +0530,Maharashtra,Thane,Packaging,Bag,Garbage Bag,,,Unbranded,Unbranded,602fba3963525d4b84a5e121,Fevicol 1 Kg,kg,1,280,0.18,280,50.4,330.4,AQXAAAIAAG,1
2026-03-17 00:00:00.000 +0530,Karnataka,Bengaluru,Dairy,Paneer,,,,Unbranded,unbranded,674ff8ed22c435a2af2a369b,Panner Fresh 1 kg,kg,2,350,0,700,0,700,ADDAAAIAAC,1
2026-03-07 00:00:00.000 +0530,Karnataka,Bengaluru,Fresh Produce,Jackfruit,,,,Unbranded,Unbranded,65d0a6564b2792afe280feb8,Saffron Kessar,kg,100,242.86,0.05,24286,1214.3,25500.3,CNVLAAIAAB,1
2026-01-16 00:00:00.000 +0530,Karnataka,Bengaluru,Fresh Produce,Fruits & Vegetables,Fruits,Raw Mango,,Unbranded,unbranded,66964b716711c0064ea158d9,HING (LG),kg,10,1050,0.05,10500,525,11025,CHUAAAIAAA,1
2026-01-13 00:00:00.000 +0530,Uttar Pradesh,Indirapuram,Grocery,"Masala, Salt, Sugar & Spices",Spices,Clove Whole (Laung),,Unbranded,Unbranded,66ed4e35096fde6b5de86956,Lid for paperbowl 500ml,piece,200,3.8,0.18,760,136.8,896.8,AIMAAAIAAA,1
2026-03-02 00:00:00.000 +0530,Tamil Nadu,Chennai,Housekeeping,Duster,,,,Unbranded,unbranded,677e1a21cd807f04bc11647d,Dustbin Cover Small,box,24,29.7,0.18,712.8,128.3,841.1,APBAAAIAAB,1
2026-01-12 00:00:00.000 +0530,Karnataka,Bengaluru,Dairy,Indian Cottage Cheese (Paneer),,,,Unbranded,unbranded,66729225e9958caad0effea1,MUMBAI RAVA 5 KG,kg,30,46,0.05,1380,69,1449,ACTAAAIAAC,1
2026-04-09 00:00:00.000 +0530,Karnataka,Bengaluru,Grocery,"Sauce, Spread, Dips & Vinegar",Sauce,Manchurian Base Sauce,,Gochujang,,63a04b2a9bffe9cbf8814d5f,Gochujang Sauce,kg,2,520.8,0,1041.6,0,1041.6,AVIAAMQAAA,1
2026-01-12 00:00:00.000 +0530,Jammu & Kashmir,Jammu,Groceries,Cooking & Baking Essentials,Specialty Ingredients,,,Gochujang,Unbranded,659c19d6e5ab4642b1bd401a,Gochujang 17kg Tin,tin,1,5707,0,5707,0,5707,AEGAAAIAAB,1
2026-02-07 00:00:00.000 +0530,Maharashtra,Pune,Grocery,Pulse,Split Green Gram (Moong Dal Chilka),,,Unbranded,unbranded,67d27ee019e01b2aa22c1558,Garbage Bag Green 30 X50,kg,10,100,0.18,1000,180,1180,AELAAAIAAA,1
2026-02-26 00:00:00.000 +0530,Tamil Nadu,Chennai,Others,,,,,Unbranded,unbrand,63cfa1d0d8bc5df67386a487,Green Mustard Microgreen,packet,2,180,0,360,0,360,AIXAAAIAAA,1
2026-02-02 00:30:00.000 +0530,Punjab,Lahore,Packaging,,,,,Food Basket,unbranded,618e18fb8758df46ee770d0e,Timmys Food Bag,piece,800,6,0,4800,0,4800,ALZAAAIAAA,1
2026-01-22 00:00:00.000 +0530,Karnataka,Bengaluru,Groceries,Staples,Sugar & Jaggery,,,Unbranded,unbranded,65c0d0b57e75e86fb4445f07,Palm Jaggery (per kg),kg,12,225,0,2700,0,2700,AJNAAAIAAA,1
2026-01-22 00:00:00.000 +0530,Goa,Panaji,Housekeeping,Duster,,,,Unbranded,Unbranded,677e3166884fb0cb6801c364,Duster Check/Hand,piece,12,12.5,0.05,150,7.5,157.5,APBAAAIAAB,1
2026-04-07 00:00:00.000 +0530,Uttar Pradesh,Noida,Packaging,Kitchen Roll,,,,Unbranded,unbranded,63259272f806bcf6cf641764,CARNATTION MILK  405 GM ( EVAPORATED MILK ),piece,960,190,0.05,182400,9120,191520,ARUAAAIAAB,1
2026-02-07 00:00:00.000 +0530,Haryana,Gurugram,Packaging,Butter Paper,,,,Unbranded,unbranded,65e59782f5d13a8be28127a0,11.5x11.5 (Round) Sandhouse Butter paper (40GSM),piece,2000,2.2,0.18,4400,792,5192,ARJAAAIAAE,1
2026-01-14 00:00:00.000 +0530,Tamil Nadu,Chennai,Breads & Bakery,Biscuits,Biscoff,,,Lotus,unbranded,677e1a1dcd807f04bc115805,Micks Lotus Biscoff Biscuit,packet,10,237.69,0.05,2376.9,118.85,2495.75,ASUAAGVAAA,1
2026-04-30 00:00:00.000 +0530,Karnataka,Bangalore South,Packaging,Spray Bottle,,,,Unbranded,unbranded,65c0d0b27e75e86fb44455bd,SDU Deva Chardonnay White wine 750ml,bottle,2,818.18,0,1636.36,0,1636.36,ASBAAAIAAA,1
2026-02-16 00:00:00.000 +0530,Telangana,Hyderabad,Dairy,Cheese,Mozzarella Cheese,,,,Olio,6729f53d1c81b56c650fa015,Grated mozzarella New Onesta,kg,300,480,0.05,144000,7200,151200,ACUAAAIAAA,1
2026-03-27 00:00:00.000 +0530,Delhi,Delhi,Dairy,Khoya,,,,Unbranded,Unbranded,66bf18cc888b89ca85c6b711,Quinoa 1 kg,packet,1,200,0.05,200,10,210,ADEAAAIAAA,1
2026-02-24 00:00:00.000 +0530,Karnataka,Bengaluru,Dairy,Cheese,Processed Cheese,,,Locally Processed,Olio,65cf18da921f50bcb023e24d,Cheese Block Processed,kg,120,415,0.05,49800,2490,52290,ACWAAAZAAB,1
2026-04-02 00:00:00.000 +0530,Rajasthan,Jaipur,Dairy,Milk & Milk Alternatives,Milk,,,Unbranded,Unbranded,617a973e43602d121f2ce950,Amul Fresh Cream 1 Ltr- Exempt,litre,72,215.52,0,15517.44,0,15517.44,ADFAAAZAAA,1
2026-02-01 00:00:00.000 +0530,Maharashtra,Mumbai,Housekeeping,Duster,,,,Unbranded,unbranded,65fcffde6c86b098332cff86,Duster cloth-Thick Mop,piece,48,19.75,0,948,0,948,APBAAAIAAB,1
2026-01-06 00:00:00.000 +0530,Tamil Nadu,Chennai,Housekeeping,Hand Sanitizer,,,,Unbranded,unbranded,63c0f66b746a4d9708a949a0,Hand Sanitizer HS 100,litre,0,240,0.12,0,0,0,APOAAGKAAA,1
2026-03-19 00:00:00.000 +0530,Maharashtra,Mumbai,Fresh Produce,Fruits & Vegetables,Vegetables,Palak Fresh,,Unbranded,Unbranded,6756a236a1da0532d07e1517,Palak paste,packet,500,21.5,0.05,10750,537.5,11287.5,CCXAAAIAAA,1
2026-03-12 00:00:00.000 +0530,Delhi,New Delhi,,,,,,Unbranded,Unbranded,66c023873c986f9bcb587906,Squeeze bottles -  Large,piece,5,60,0.18,300,54,354,NONEAAIAAW,1
2026-01-12 00:00:00.000 +0530,Karnataka,Bengaluru,Groceries,"Sauces, Spreads & Condiments",Vinegar,,,Unbranded,unbranded,66729225e9958caad0effec5,VINEGAR SYNTHETIC 750ML,piece,20,26,0.18,520,93.6,613.6,AOIAAAIAAA,1
2026-01-30 00:00:00.000 +0530,Haryana,Gurgaon,Groceries,Staples,Salt,,,Unbranded,unbranded,60c4455ca4c315102ec5c9a2,Salt Black Tiger,kg,200,0,0,0,0,0,AHFAAAIAAA,1
2026-01-22 00:00:00.000 +0530,Haryana,Gurugram,,,,,,Unbranded,Unbranded,6874a217c70b81c9eb2709a6,Bread Crumb (Orange),kg,300,64,0.05,19200,960,20160,NONEAAIAAI,1
2026-04-03 00:00:00.000 +0530,Haryana,Gurugram,"Poultry, Meat & Seafood",Chicken,,,,Unbranded,Unbranded,6583ef9c529d6b9a184ec824,Chicken Lollypop Plate,plate,10,0,0,0,0,0,ASIAAAIAAC,1
2026-04-14 00:00:00.000 +0530,Haryana,Gurugram,Beverages,Non-Alcoholic Beverages,Syrups & Concentrates,,,Monin,MONIN,66814cb260e5f426084f2605,MONIN VANILLA SYRUP 1 L,bottle,1,670,0.05,670,33.5,703.5,ABAAAAVAAI,1
2026-03-15 00:00:00.000 +0530,Uttar Pradesh,Noida,Packaging,Stickers,,,,Unbranded,Unbranded,68e0e8fcab802a0374ce72b3,FRENCH HEARTS VINYL STICKER SET,piece,2000,3.45,0.18,6900,1242,8142,ASCAAAIAAA,1
2026-04-07 00:00:00.000 +0530,Kerala,Kochi,Grocery,"Sauce, Spread, Dips & Vinegar",Honey,,,Harpic,unbrand,63cfa3ecf7364dfe474200a7,Harpic 500 Ml,bottle,5,92.5,0.18,462.5,83.25,545.75,AMNAAAIAAA,1
2026-02-06 00:00:00.000 +0530,Karnataka,Bengaluru,Groceries,Staples,Flour,,,Unbranded,unbranded,65c1ff111e92ef3ceb9492d9,Gram Flour/Besan (Motichur),kg,40,110,0.05,4400,220,4620,AEWAAEFAAB,1
2026-01-29 00:00:00.000 +0530,Karnataka,Bengaluru,"Poultry, Meat & Seafood",Chicken,,,,Unbranded,Unbranded,666f2df9638e92c850476649,Chicken Galouti,kg,150,430,0.05,64500,3225,67725,ASIAAAIAAE,1
2026-02-09 00:00:00.000 +0530,Gujarat,Vadodara,Packaging,Bag,Garbage Bag,,,Unbranded,unbranded,6666fc91cc967db927b8217a,Garbage Bags 29*39,packet,20,52,0.18,1040,187.2,1227.2,AQXAAAIAAI,1
2026-01-22 00:00:00.000 +0530,Maharashtra,Mumbai,Packaging,Box,Burger Box,,,Unbranded,Unbranded,6582d36f7b38044f01d352ab,Slider Bun 25GMS x 3'',piece,30,7,0,210,0,210,ARBAAAIAAB,1
2026-02-08 00:00:00.000 +0530,Delhi,Delhi,Packaging,Butter Paper,,,,Unbranded,unbranded,630327b63ac25f212482fdba,BLACK PAPER,kg,60,780,0,46800,0,46800,ARJAAAIAAE,1
2026-03-01 00:00:00.000 +0530,Delhi,Delhi,Fresh Produce,Fruits & Vegetables,Fruits,Raw Mango,,MV Nuts,ME,67951100090bc887c339227d,Millet Dosa Batter - ME,kg,0,53.34,0.05,0,0,0,CHUAAAIAAA,1
2026-02-28 00:00:00.000 +0530,Delhi,New Delhi,Grocery,"Dry Fuits, Nuts & Seeds",Sesame Seeds,,,Habit,Habit,64199485cd0a52206cec67bb,Sesame Seeds White,kg,1,240,0.05,240,12,252,AENAABKAAA,1
2026-03-01 00:00:00.000 +0530,Maharashtra,Mumbai,Dairy,Cheese,Mozzarella Cheese,,,Unbranded,Unbranded,66a79eb93d854c8478d460af,#_# Baked Salted Caramel Cheesecake - Sassy Teaspoon,piece,2,215.6,0,431.2,0,431.2,ACUAAAIAAA,1
2026-01-19 00:00:00.000 +0530,Tamil Nadu,Chennai,Packaging,Kitchen Roll,,,,Unbranded,unbranded,63c0f66a746a4d9708a944bc,McCain Rosti Round/ Hash Brown 1.5kg,packet,38,252,0.12,9576,1149.12,10725.12,ARUAAAIAAB,1
2026-01-06 00:00:00.000 +0530,Delhi,Delhi North,Groceries,"Sauces, Spreads & Condiments",Sauces,,,Sriracha,unbranded,640b19cb6f21de9e54dbe7fc,Sriracha (570gm bottle),bottle,2,148,0.05,296,14.8,310.8,AMTAAKYAAA,1
2026-02-04 00:00:00.000 +0530,Maharashtra,Mumbai,Packaging,Printer Roll,,,,Unbranded,unbranded,6656fb9058d14900590184a2,#_# Gate Pass Book,piece,1,238.95,0.12,238.95,28.67,267.62,ARYAAAIAAA,1
2026-01-18 00:00:00.000 +0530,Punjab,Ludhiana,Groceries,Spices,,,,Unbranded,Unbranded,5d6e3668f4b2e6bb2411e8ba,CHANA MASALA MDH 100GM,kg,0,717.6,0.05,0,0,0,AFOAAHJAAB,1
2026-03-09 00:00:00.000 +0530,Rajasthan,Jaipur,Grocery,"Masala, Salt, Sugar & Spices",Seasoning,Aromat Seasoning,,Unbranded,Unbranded,6311bcf92e25995fd5249363,Knor Aromat Seasoning ,piece,2,169.9,0.05,339.8,16.99,356.79,AHMAAGLAAA,1
2026-04-22 00:00:00.000 +0530,Maharashtra,Mumbai,Beverages,Syrup,Orange-Fruit Syrup - SWA,,,Campa Lemon,OUTLET,689218371bcbb3c702c82a6c,"Newtrition - Lemon Ginger, 500 ML",piece,2,185,0,370,0,370,COMRANVAAA,1
2026-01-09 00:00:00.000 +0530,Maharashtra,Mumbai,Beverages,Soft Drink,,,,Diet Coke,,658eafb74155c07e2ec5f943,coke 250ml bgl entperises aahar sale (Pack of 28),piece,196,12.86,0.28,2520.56,1008.22,3528.78,AAXAAMKAAC,1
2026-02-06 00:00:00.000 +0530,Delhi,Delhi,Packaging,Tape,,,,Unbranded,unbranded,65c078ebe0f65923488d22f5,Tape Dispenser,piece,10,140,0.18,1400,252,1652,ASFAAAIAAD,1
2026-01-12 00:00:00.000 +0530,Jammu & Kashmir,Jammu,Grocery,Noodles & Pasta,Pasta,Penne Pasta,,Unbranded,unbranded,642e7d764bc6198ddfe598c5,Agnessi Penne Pasta,packet,24,123,0,2952,0,2952,AJUAAAIAAA,1
2026-03-05 00:00:00.000 +0530,Haryana,Gurugram,Packaging,Jar,,,,Unbranded,unbranded,66c85fe0a9ce8204519f988d,Pet Jar 6 inch,piece,52,27,0.18,1404,252.72,1656.72,ARTAAAIAAB,1
2026-04-01 00:00:00.000 +0530,Maharashtra,Govandi East,,,,,,Unbranded,Unbranded,67ea4bdb7af415617d30b34b,Rasila Rajma - Outsource,kg,10,110,0.05,1100,55,1155,NONEAAIAAT,1
2026-02-05 00:00:00.000 +0530,Haryana,Gurugram,Grocery,Flour,Corn Flour,,,Unbranded,unbranded,60c4455aa4c315102ec5b4ed,Maida DFM 50 Kg Unbrand,piece,1500,22.3,0,33450,0,33450,AEVAAAIAAA,1
2026-02-24 00:00:00.000 +0530,West Bengal,Kolkata,Beverages,Soft Drink,,,,Diet Coke,COKE,6524f1f2abc0d4347cc54737,Thums Up 250 ml,piece,1400,11.57143,0.4,16200,6480,22680,AAXAACEAAD,1
2026-03-23 00:00:00.000 +0530,Maharashtra,Mumbai,Other,Mouth Freshener,,,,Unbranded,Unbranded,67d92827488c31c222833406,Budweiser Premium,piece,120,175.46,0,21055.2,0,21055.2,AQLAAAIAAA,1
2026-01-15 00:00:00.000 +0530,Delhi,New Delhi,Beverages,Juice,Orange Juice,,,,Ksheer Sagar,687a16286fb4e00ef02d4fd2,MOTICHOOR LADDU 250g,piece,2,142,0.05,284,14.2,298.2,AARAAJTAAA,1
2026-03-05 00:00:00.000 +0530,Karnataka,Bengaluru,Groceries,"Sauces, Spreads & Condiments",Sauce,,,Unbranded,Unbranded,65d0a6564b2792afe281021c,Kissan Tomato Sause Dip,kg,20,103,0.05,2060,103,2163,ANYAAAIAAA,1
2026-01-16 00:00:00.000 +0530,Karnataka,Bengaluru,Fresh Produce,Fruits & Vegetables,Fruits,Raw Mango,,RAW,UNBRANDED,68497196327db8b1d52dcc95,RAGI WHOLE,kg,60,54,0,3240,0,3240,CHUAAAIAAA,1
2026-01-30 00:00:00.000 +0530,Haryana,Faridabad,Housekeeping,Micro Fibre Cloth,,,,Unbranded,Unbranded,5e3057599064831e16f2d887,Cotton pink plan shirt  (Size-XXL),piece,6,390,0.05,2340,117,2457,APEAAAIAAA,1
2026-02-18 00:00:00.000 +0530,Uttar Pradesh,Noida,Beverages,Non-Alcoholic Beverages,Instant Coffee,,,Nescafe,Unbranded,64edca511cb8e0f72d643d65,Coffee powder Nescafe 500 gm,piece,23,1606.09,0.05,36940.07,1847,38787.07,AAGAAIDAAA,1
2026-01-11 00:00:00.000 +0530,Delhi,New Delhi,Packaging,Container,,,,Unbranded,Unbranded,6639c15e4c7cf18fbca9b920,TOP COVER OF BOX 750 ML SALADSPOINT,piece,5000,1.25,0.05,6250,312.5,6562.5,ARMAAAIAAC,1
2026-01-09 00:00:00.000 +0530,Haryana,Gurugram,Dairy,Milk & Milk Alternatives,Oat Milk,,,Unbranded,Unbranded,61f7aa64a3342e1c94a9444f,FULL CREAM MILK,l,407,69,0,28083,0,28083,ADKAAAIAAB,1
2026-03-30 00:00:00.000 +0530,Karnataka,Bengaluru,Packaging,Spray Bottle,,,,Unbranded,unbranded,65c0d0b87e75e86fb4446835,Diversey Spray Bottles,piece,2,45,0.18,90,16.2,106.2,ASBAAAIAAA,1
2026-02-22 00:00:00.000 +0530,Maharashtra,Mumbai,Beverages,Soft Drink,,,,,OUTLET,685abf5f004016ff25aa1aff,Disposable Paper Glass 150 ml Customized Printed Cups 180 GSM Paper,piece,5000,1.7,0.18,8500,1530,10030,AAXAAMMAAH,1
2026-01-27 00:00:00.000 +0530,Telangana,Hyderabad,Grocery,Pulse,Split Red Lentil (Red Masoor Dal),,,,CFI,683843ef7934dd019c0ea131,Dal Tadka Lentils- ( 920 gms ),packet,1302,64.98,0.05,84603.96,4230.2,88834.16,ALNAAAIAAB,1
2026-04-25 00:00:00.000 +0530,Gujarat,Vadodara,Fresh Produce,Malabar Cucumber,,,,Unbranded,unbranded,6666fc99cc967db927b83f02,Kakdi - Cucumber,kg,0.5,30,0,15,0,15,CNVRAAIAAA,1
2026-03-21 00:00:00.000 +0530,Karnataka,Bengaluru,Fresh Produce,English Cucumber,,,,Unbranded,unbranded,674ff8ef22c435a2af2a3c25,English Toffee,litre,5,552.38,0.05,2761.9,138.09,2899.99,CONAAAIAAA,1
2026-03-19 00:00:00.000 +0530,Maharashtra,Mumbai,Ready to Eat,Sambar,,,,,CFI,65c5d8a4d5ce6412cddb1ba5,MTR Sambar,piece,1512,54.14,0.18,81859.68,14734.74,96594.42,BIMAAMFAAA,1
2026-01-13 13:20:51.901 +0530,Gujarat,Ahmedabad,Grocery,"Sauce, Spread, Dips & Vinegar",Sauce,Honey Mustard Sauce,,,Zomato HyperPure,6878b1def0f3b2532cd9db69,Rai (Mustard Seed) 100gm,packet,5,13.75,0,68.75,0,68.75,BLXAANAAAA,1
2026-04-23 00:00:00.000 +0530,Uttar Pradesh,Noida,Housekeeping,Shower Cap,,,,Unbranded,Unbranded,66f38f2f5fbe3017552643e3,BIRTHDAY CAP BOY,piece,180,10,0.18,1800,324,2124,BYDAAAIAAA,1
2026-03-18 00:00:00.000 +0530,Maharashtra,Mumbai,Frozen & Instant Food,Snacks,Roasted Chickpeas (Chana),,,Unbranded,unbranded,6656fb8b58d14900590169c9,#_# Roasted Chana Dal - Murukku,kg,2,123.26,0.12,246.52,29.58,276.1,ALAAAAIAAA,1
2026-03-16 00:00:00.000 +0530,Tamil Nadu,Chennai,Dairy,Dhaap,,,,Unbranded,Unbranded,67b5cb63c7e73f116231e332,Taski D9 (5lt),piece,4,1640,0.18,6560,1180.8,7740.8,ADBAAAIAAA,1
2026-01-15 00:00:00.000 +0530,Delhi,Delhi,Grocery,Oil & Fats,Oil,Truffle Oil,,Unbranded,Unbranded,66bf18ce888b89ca85c6bf93,Truffle Oil Urbani 250 ml,piece,4,1425,0.05,5700,285,5985,BYZAAQFAAA,1
2026-03-01 00:00:00.000 +0530,Karnataka,Bengaluru,Fresh Produce,Kafir Lime Leaf,,,,Unbranded,unbranded,65c0d0b67e75e86fb44464a1,Kaffir Lime Leaves,kg,0.5,950,0,475,0,475,CNVOAAIAAA,1
2026-01-23 00:00:00.000 +0530,Maharashtra,Vasai-Virar,Grocery,"Masala, Salt, Sugar & Spices",Spices,Big Fennel (Saunf),,Unbranded,unbranded,67d27edf19e01b2aa22c112c,Aniseed Whole - Saunf,kg,1,201,0.05,201,10.05,211.05,AIHAAAIAAA,1
2026-03-03 00:00:00.000 +0530,Gujarat,Vadodara,Fresh Produce,Fruits & Vegetables,Vegetables,Chow Chow,,Unbranded,Unbranded,6921687ece1cbd9cbb377009,Chocolate Hamper 1864,piece,5,287.86,0.05,1439.3,71.97,1511.27,CIYAAAIAAA,1
2026-03-25 00:00:00.000 +0530,Karnataka,Bengaluru,Fresh Produce,Fruits & Vegetables,Fruits,Raw Mango,,Unbranded,Unbranded,66ea7cb0a9f96e0173a453a5,Flax Seeds Plain,kg,1.5,240,0.05,360,18,378,CHUAAAIAAA,1
2026-03-12 00:00:00.000 +0530,Maharashtra,Mumbai,Packaging,Spoon,,,,Unbranded,Unbranded,686f6f3bb82e583d708f4ea2,#_# Wooden Spoon - Amore,piece,300,1,0,300,0,300,ARPAAAIAAD,1
2026-04-06 00:00:00.000 +0530,Kerala,Kochi,Others,,,,,Unbranded,unbranded,65c0d0b67e75e86fb44461f5,Chili Powder 1kg pkt,packet,1,285.71,0.05,285.71,14.29,300,AHCAAAIAAA,1
2026-01-24 00:00:00.000 +0530,Delhi,Delhi,,,,,,Unbranded,Unbranded,66bf18d0888b89ca85c6c59f,Strawberry,kg,1,299,0,299,0,299,NONEAAIAAR,1
2026-04-22 00:00:00.000 +0530,Karnataka,Bengaluru,Groceries,Staples,Flour,,,Unbranded,unbranded,64256b24984c5126dfb58e00,Maida Kesari Brand 50kgs,kg,210,42,0,8820,0,8820,AFDAAAIAAB,1
2026-02-01 00:00:00.000 +0530,Maharashtra,Mumbai,Fresh Produce,Malabar Cucumber,,,,Unbranded,unbranded,65fcffdb6c86b098332cf6b2,Gherkin (pickled Cucumber whole),bottle,16,72,0.12,1152,138.24,1290.24,CNVRAAIAAA,1
2026-03-21 00:00:00.000 +0530,Karnataka,Bengaluru,Kitchen Equipments,Plastic Storage Container,,,,,ICE PACKING,65eedadc1f6f494975fb4e64,PLASTIC CONTAINER 25ML,piece,2000,1,0.18,2000,360,2360,CNSXATEBAH,1
2026-02-18 00:00:00.000 +0530,Uttar Pradesh,Indirapuram,Grocery,"Masala, Salt, Sugar & Spices",Sugar,,,Unbranded,Unbranded,67681bf3351bc5e7d480145b,Brown Sugar sachet,piece,200,0.52,0.05,104,5.2,109.2,AJOAAAIAAB,1
2026-04-25 00:00:00.000 +0530,Delhi,Delhi,Fresh Produce,Jackfruit,,,,Unbranded,Unbranded,65ae02fb3135ee1809d9acbd,Jackfruit Cut (kathal),kg,1,62,0,62,0,62,CNVLAAIAAB,1
2026-02-10 00:00:00.000 +0530,Haryana,Gurugram,Fresh Produce,Fruits & Vegetables,Vegetables,Methi Leaves,,Unbranded,Unbranded,68aeb21e675bf21022b9c5fe,Kasoori Methi Dry 100GM,packet,5,80.6,0.05,403,20.15,423.15,CCPAAAIAAA,1
2026-03-06 00:00:00.000 +0530,Maharashtra,Pune,Fresh Produce,Fruits & Vegetables,Fruits,Raw Mango,,Gochujang,unbranded,65f98a105c552f0c608e19db,HONEY GOCHUJANG SAUCE,kg,2,850,0.05,1700,85,1785,CHUAAAIAAA,1
2026-01-28 00:00:00.000 +0530,Jammu & Kashmir,Jammu,Grocery,"Masala, Salt, Sugar & Spices",Spices,Cinnamon Whole (Dalchini),,Unbranded,Unbranded,67b45db1f2b05027e843ca77,Non woven bag cinnamon big,kg,194.24,199.09,0,38671.24,0,38671.24,AILAAAIAAB,1
2026-03-12 00:00:00.000 +0530,Karnataka,Bengaluru,#SPILL!,,,,,Unbranded,Unbranded,65d0a6594b2792afe28111b2,Ashok Besan,kg,150,106,0,15900,0,15900,CDEAAAIAAA,1
2026-03-21 00:00:00.000 +0530,Haryana,Gurugram,Fresh Produce,Fruits & Vegetables,Vegetables,Corn,Sweet Corn,Unbranded,Unbranded,61f7aa64a3342e1c94a94a23,AJINO MOTO,kg,25,161.92,0.05,4048,202.4,4250.4,ADSAAAIAAB,1
2026-04-16 00:00:00.000 +0530,Karnataka,Bengaluru,,,,,,Unbranded,UNBRANDED,65eedae31f6f494975fb5f76,SEED TIL WHITE NYLON,kg,20,171.43,0.05,3428.6,171.43,3600.03,NONEAAIAAT,1
2026-01-09 00:00:00.000 +0530,Karnataka,Bengaluru,Dairy,Indian Cottage Cheese (Paneer),,,,Unbranded,Unbranded,66713a0691289d45c73b643b,CHILLY POWDER  1KG,kg,20,315,0.05,6300,315,6615,ACTAAAIAAC,1
2026-04-03 00:00:00.000 +0530,Maharashtra,Mumbai,Grocery,Pulse,Pigeon Pea (Arhar/Toor Dal),,,Unbranded,Unbranded,68591092fabd2f5b1afcc799,#_# Kulfi Insulation Bag - Parsi Dairy Farm,piece,50,0,0,0,0,0,ALKAAAIAAA,1
2026-04-21 00:00:00.000 +0530,Delhi,Delhi,Beverages,Drinking Water,Mineral Water,,,Unbranded,Unbranded,66bf18cb888b89ca85c6b2e6,Natural Mineral Water Aava 500 ml,bottle,300,12.71,0.05,3813,190.65,4003.65,BMNAABNAAA,1
2026-01-28 00:00:00.000 +0530,Tamil Nadu,Chennai,Dairy,Indian Cottage Cheese (Paneer),,,,Unbranded,Unbranded,63ef0d1a96fc916804502721,Parmesan Cheese 1kg,kg,5,990,0.12,4950,594,5544,ACTAAAIAAC,1
2026-01-22 00:00:00.000 +0530,Karnataka,Bengaluru,Packaging,Container,,,,Unbranded,Unbranded,67bc14bfa04154b6a09eb394,Plain Container - Classic Cassata (110 ml),piece,100000,6.5,0.18,650000,117000,767000,ARMAAAIAAC,1
2026-01-27 00:00:00.000 +0530,Tamil Nadu,Chennai,Packaging,Spray Bottle,,,,Unbranded,unbranded,65c0d0b87e75e86fb44467c7,Colin Spray 500ml,bottle,1,70,0.18,70,12.6,82.6,ASBAAAIAAA,1
2026-01-07 00:00:00.000 +0530,Haryana,Gurugram,Others,,,,,Unbranded,Unbranded,68b13c76d2793b5173f3073b,Pink Gel Colour,piece,1,190,0,190,0,190,AQFAAMAAAA,1
2026-01-31 00:00:00.000 +0530,Delhi,Delhi,Packaging,"Non - Veg Logo Thermal 3""4",,,,Unbranded,Unbranded,66fe6f4a43a1e43d8688cd8b,Stamp Pad Medium Blue,piece,2,30,0.18,60,10.8,70.8,CNJAAAIAA,1
2026-02-13 00:00:00.000 +0530,Maharashtra,Mumbai,Grocery,Rice & Grains,Rice,Mogra Staff Rice,,,OUTLET,6856c5e405704e071f3bbc7d,Mogra Staff Rice (Broken Basmati Rice) 30 Kg 138777,kg,30,40.2,0,1206,0,1206,AMDAACKAAA,1
2026-03-07 00:00:00.000 +0530,Haryana,Gurugram,Fresh Produce,Fruits & Vegetables,Vegetables,Beans,Broad Beans,Unbranded,Unbranded,66fb8c97773adfccee406710,Frozen Beans (1Kg),kg,6,72,0,432,0,432,NONEAAIABH,1
2026-01-22 00:00:00.000 +0530,Tamil Nadu,Chennai,Grocery,"Dry Fuits, Nuts & Seeds",Cashew,,,Unbranded,unbranded,62794725b9f75870517566b9,Kaju 4pcs,kg,1,950.25,0,950.25,0,950.25,AEGAAAIAAA,1
2026-04-07 00:00:00.000 +0530,Karnataka,Bengaluru,Groceries,Spices,,,,,,67979619d4ba6d9648438954,MDH Pav Bhaji Masala 100 grams,packet,10,85,0.05,850,42.5,892.5,AGOAAHJAAA,1
2026-04-07 00:00:00.000 +0530,Uttar Pradesh,New Delhi,Others,,,,,Shiv Sagar,Ksheer Sagar,687a16276fb4e00ef02d4eba,MINI JAMUN 100g,piece,25,57.14,0.05,1428.5,71.42,1499.92,AGDAAHJAAA,1
2026-02-13 00:00:00.000 +0530,Karnataka,Bengaluru,Fruits & Vegetables,Fruits,,,,Turkel,TURKEL,5fce16198c37c436a4c8eaef,APRICOT 200 GM PACK,kg,3,1000,0.05,3000,150,3150,AEFAADDAAA,1
2026-02-12 00:00:00.000 +0530,Delhi,New Delhi,Fresh Produce,Fruits & Vegetables,Vegetables,Beans,Broad Beans,Unbranded,Unbranded,66b9db67d3ae2e2674e684f0,BROWN BUN,piece,516,3.5,0,1806,0,1806,NONEAAIABH,1
2026-02-04 00:00:00.000 +0530,Maharashtra,Mumbai,Packaging,Jar,,,,Unbranded,Unbranded,68492105c5fc097112e40a03,#_# Jar - Death By Chocolate - Getaway,piece,8,1,0,8,0,8,ARTAAAIAAB,1
