title,label,confidence,brandname,verdict,status,flags,reasoning
Cooking White Wine 750ml,Unbranded,1.0,NA,A,accepted,,"The product title 'Cooking White Wine 750ml' contains only a generic product descriptor (cooking white wine) and a volume specification (750ml). There is no brand name, manufacturer name, trademark, or proprietary label mentioned anywhere in the title. The term 'Cooking White Wine' is a generic category name used across many suppliers and products. The 750ml size is a standard wine bottle format. In an Indian B2B grocery/food-service catalog context, cooking wines are often sold as unbranded or private-label commodities. No distinguishing brand identifiers are present."
Yellow Moong dal,Unbranded,1.0,NA,A,accepted,,"The product title 'Yellow Moong Dal' is a purely generic commodity description referring to split yellow mung beans, a common staple pulse in Indian cuisine. There is no brand name, manufacturer, trademark, or proprietary identifier mentioned in the title. The absence of any packaging brand, logo reference, or company name indicates this is an unbranded bulk commodity product, likely sold loose or in generic packaging in a B2B/food-service context."
Cake Base 5.5x5.5 Plain,Unbranded,1.0,NA,A,accepted,,"The product title 'Cake Base 5.5x5.5 Plain' is a purely descriptive listing. It describes the product type (Cake Base), its dimensions (5.5x5.5 inches, a standard square cake board/sponge size), and its variant (Plain). There is no brand name, manufacturer name, trademark, or any proprietary identifier present in the title. This is typical of generic, unbranded bakery ingredients or cake boards sold in bulk in B2B food-service catalogs in India, where sellers list items by specification rather than brand."
#_# Plain Milk Chocolate Bar 41% [65 g] - Entisi Chocolatier,Branded,1.0,Entisi Chocolatier,A,accepted,,"The product title explicitly names 'Entisi Chocolatier' as the manufacturer/brand. It is a Plain Milk Chocolate Bar with 41% cocoa content, packaged in a 65g bar format. 'Entisi Chocolatier' appears to be a specialty/artisan chocolate brand, likely an Indian chocolatier given the B2B grocery catalog context. The inclusion of the cocoa percentage (41%) is typical of branded artisan chocolate products that highlight their cacao content as a quality indicator. The brand name is clearly appended at the end of the product title following a dash, which is a common naming convention in product catalogs to denote the brand/manufacturer."
PAPER COVER BROWN -S - CHUTNEY,Unbranded,1.0,NA,A,accepted,,"The product title 'PAPER COVER BROWN -S - CHUTNEY' describes a generic food-service/packaging item — specifically a small (S size) brown paper cover/bag used for serving chutney. This is a purely descriptive title with no brand name present. 'PAPER COVER' refers to the packaging type, 'BROWN' refers to the color/material, '-S' likely denotes the size (Small), and 'CHUTNEY' indicates the intended use (for packing/serving chutney). Such items are typically unbranded commodity packaging products sold in bulk in the B2B food-service sector in India. There are no recognizable brand identifiers, trademarks, or proprietary names in the title."
KALI MASOOR,Unbranded,1.0,NA,A,accepted,,"KALI MASOOR translates to 'black lentils' (whole black masoor dal) in Hindi/Urdu. This is a generic commodity product name with no brand identifier, trademark, or manufacturer name present. The title contains only the common descriptive name of the ingredient — a staple pulse widely sold in Indian B2B/wholesale markets without branding. No packaging brand, company name, or proprietary label is mentioned."
SCOTCH BRITE - SOFT SPONGE,Branded,1.0,Scotch-Brite,A,accepted,,"Scotch-Brite is a well-known and established brand owned by 3M Company, a multinational conglomerate. The product title explicitly mentions 'SCOTCH BRITE' which is a registered trademark used for cleaning products including sponges, scrub pads, and related household/commercial cleaning items. The 'SOFT SPONGE' portion describes the product variant — a softer version of their sponge lineup, as opposed to their abrasive scrubbing pads. Scotch-Brite products are widely distributed in India across retail and B2B food-service channels, making it a common listing in grocery/food-service catalogs. There is no ambiguity here — 'Scotch-Brite' is unambiguously a brand name, not a generic descriptor."
#_# Mango Biscoff Tub - Sassy Teaspoon,Branded,1.0,Sassy Teaspoon,A,accepted,,"The product title explicitly includes 'Sassy Teaspoon' as a named brand/establishment. 'Sassy Teaspoon' appears to be a branded dessert/café business known for selling tub desserts and similar indulgent food products in India. The product itself is a 'Mango Biscoff Tub' — a dessert tub combining mango flavour with Biscoff (Lotus Biscoff, a well-known Belgian cookie/spread brand), sold under the Sassy Teaspoon brand. The format 'Tub' is consistent with ready-to-eat dessert tubs commonly sold by such branded dessert businesses. 'Biscoff' itself is a registered trademark of Lotus Bakeries, but here it is used as a flavour descriptor within a product sold under the Sassy Teaspoon brand. The primary brand for this listing is therefore Sassy Teaspoon."
Pickle Mixed 5Kgs Jar,Unbranded,1.0,NA,A,accepted,,"The product title 'Pickle Mixed 5Kgs Jar' contains only a generic product description — a mixed pickle in a 5kg jar. There is no brand name, manufacturer name, trademark, or any proprietary identifier mentioned. The title follows a purely descriptive format common in unbranded or loose/bulk B2B food-service products. The 5kg jar size further suggests a bulk/institutional supply format, which is often associated with unbranded or private-label products sold in Indian B2B grocery markets. No recognizable brand such as Priya, Mother's Recipe, Nilon's, Bedekar, etc. is referenced."
Vinyl Sticker 2x1.5 Ft,Unbranded,1.0,NA,A,accepted,,"The product title 'Vinyl Sticker 2x1.5 Ft' is a purely descriptive listing specifying the material (vinyl), product type (sticker), and dimensions (2x1.5 feet). There is no brand name, trademark, manufacturer name, or any proprietary identifier present in the title. This appears to be a generic/commodity vinyl sticker sheet sold without any brand association, typical of unbranded raw material or printing supply items found in B2B catalogs."
Veggie Pizza Pocket,Unbranded,1.0,NA,A,accepted,,"The title 'Veggie Pizza Pocket' is a purely generic, descriptive product name indicating a vegetable-filled pizza pocket/calzone-style snack. There is no brand name, trademark, manufacturer name, or any proprietary identifier present in the title. The term 'Pizza Pocket' is a common generic food category descriptor used widely across multiple manufacturers and sellers. No packaging brand, company name, or registered brand indicator can be inferred from this title alone, making it consistent with an unbranded or private-label/generic product listing common in Indian B2B food-service catalogs."
Soyabeen Chunks-Soya Chunks,Unbranded,1.0,NA,A,accepted,,"The product title 'Soyabeen Chunks-Soya Chunks' is a purely generic/descriptive name for soya chunks (textured vegetable protein made from defatted soy flour). There is no brand name, manufacturer name, trademark, or any proprietary identifier present in the title. The spelling 'Soyabeen' is a common phonetic misspelling of 'Soyabean' frequently seen in informal Indian B2B catalogs. The repetition of the product type ('Soya Chunks') further confirms this is a generic listing without any brand association. No packaging, logo, or brand identity is referenced."
