title,label,confidence,brandname,verdict,status,flags,reasoning
Pizza Platter Butter Paper 16*9,Unbranded,1.0,NA,A,accepted,,"The title is a purely descriptive product specification: 'Pizza Platter' describes the intended use/size category, 'Butter Paper' is the generic commodity name for grease-proof/parchment paper used in food service, and '16*9' is a dimensional specification (16 inches by 9 inches). No maker name, brand line, or seller identifier appears anywhere in the title. All tokens are either generic product-type words or a size code."
Kashmiri Mirch Aakhu - Red Chilly Whole Kashmiri,Unbranded,1.0,NA,A,accepted,,"Breaking down each token: 'Kashmiri Mirch' means Kashmiri chili pepper in Hindi/Urdu — a well-known regional variety of dried red chili, a pure commodity descriptor. 'Aakhu' is a vernacular/regional word (likely Kashmiri dialect) meaning 'whole' or referring to the whole form of the chili — it functions as a product descriptor, not a brand name. 'Red Chilly Whole Kashmiri' is the English translation/description of the same commodity. There is no maker name, manufacturer, brand line, or seller name anywhere in the title. The entire title is a commodity description of a specific regional variety of whole dried red chili pepper. No recognized brand is associated with this title."
Paper Billing Rolls,Unbranded,1.0,NA,A,accepted,,"The title 'Paper Billing Rolls' is a purely generic product description. 'Paper' is a material descriptor, 'Billing' describes the use case (billing/POS machines), and 'Rolls' describes the physical form. No manufacturer name, brand line, or seller identifier is present anywhere in the title. This is a commodity SKU description with no branding signals."
ANANDA PANEER 1 KG,Branded,1.0,Ananda (Ananda Dairy),A,accepted,,"ANANDA is a registered dairy brand owned by Ananda Dairy (formally known as Vrindavan Milk Products Pvt. Ltd.), headquartered in Bulandshahr, Uttar Pradesh, India. It markets a wide range of dairy products including paneer, milk, ghee, and butter under the 'Ananda' brand name. The word 'ananda' means 'bliss/happiness' in Sanskrit, but in this catalog context it occupies the brand-name slot before the product descriptor 'PANEER 1 KG', and is a well-known commercial dairy brand in North India. This is not a generic commodity description."
Staff tea,Unbranded,1.0,NA,A,accepted,,"'Staff tea' is a generic descriptive phrase meaning tea intended for staff/employees. 'Staff' is an ordinary English word describing the intended consumer group, not a brand name. 'Tea' is the commodity. There is no maker, manufacturer, or seller name present. No inline brand token is detectable. This is a pure commodity/use-case description."
Whole Wheat Penne Pasta,Unbranded,1.0,NA,A,accepted,,"The title 'Whole Wheat Penne Pasta' consists entirely of generic descriptive terms: 'Whole Wheat' describes the grain type, 'Penne' is the standard Italian name for a tube-shaped pasta variety (from Italian 'penna' meaning quill/pen), and 'Pasta' is the product category. No manufacturer name, brand line, or seller identifier appears anywhere in the title. There is no inline brand, no trailing '- X' seller slot, and no recognizable brand name embedded in the string. Pure commodity description."
Garnish Tray Plastic 9 Insert,Unbranded,1.0,NA,A,accepted,,"The title 'Garnish Tray Plastic 9 Insert' is a purely descriptive product specification: 'Garnish Tray' describes the item's function (a tray used for garnishes), 'Plastic' describes the material, and '9 Insert' describes the number of compartments/inserts. No manufacturer name, brand line, or seller identifier appears anywhere in the title. All tokens are generic commodity descriptors."
bakery paper bags,Unbranded,1.0,NA,A,accepted,,"The title 'bakery paper bags' is a pure generic product description consisting of three common English nouns: 'bakery' (type of use), 'paper' (material), and 'bags' (product form). There is no maker name, brand line, seller name, or coined identifier anywhere in the title. No inline brand token is present. This is a commodity packaging SKU descriptor."
MOTICHOOR LADDU 500g,Unbranded,1.0,NA,A,accepted,,"Motichoor Laddu is a well-known traditional Indian sweet made from fine gram flour (besan) droplets fried and bound into round balls with sugar syrup. 'Motichoor' derives from Hindi: 'moti' (pearl/small bead) + 'choor' (crumbled/crushed), describing the texture of the tiny fried droplets. 'Laddu' (also spelled laddoo) is a generic Hindi/Urdu word for a spherical Indian sweet. Both words are common vernacular food terms, not coined brand names. The title contains no manufacturer name, seller suffix, or recognizable brand identifier. '500g' is a weight/packaging descriptor. The entire title is a product description of a commodity sweet item with no branding elements."
Chicken Box (Small),Unbranded,1.0,NA,A,accepted,,"The title 'Chicken Box (Small)' is a purely descriptive product name: 'Chicken' identifies the contents, 'Box' identifies the packaging type, and '(Small)' indicates the size variant. There is no maker name, brand line, seller name, or coined identifier present. No recognizable brand token appears anywhere in the title. This is a generic commodity/packaging SKU description."
WHITE PITTA BREAD (1pcs),Unbranded,1.0,NA,A,accepted,,"The title consists entirely of generic descriptive terms: 'WHITE' (color/type descriptor), 'PITTA BREAD' (a well-known flatbread of Middle Eastern origin, a common food category noun), and '(1pcs)' (a packaging/quantity unit). No manufacturer name, brand line, or seller identifier appears anywhere in the title. There is no token that functions as a proper brand name in any structural slot."
Aavin Milk,Branded,1.0,Aavin (Tamil Nadu Cooperative Milk Producers' Federation),A,accepted,,"Aavin is the registered brand name of the Tamil Nadu Cooperative Milk Producers' Federation (TCMPF), a state government cooperative established in 1981 and headquartered in Chennai, Tamil Nadu. It markets dairy products including milk, butter, ghee, and ice cream under the 'Aavin' brand across Tamil Nadu. The word 'Aavin' has no generic meaning in Tamil or any other Indian language as a common noun — it is a coined brand identity for the cooperative. The title 'Aavin Milk' clearly identifies the manufacturer/brand (Aavin) and the product (Milk), making this unambiguously BRANDED."
N20 Whipped Cream Chargers,Unbranded,1.0,NA,A,accepted,,"The title 'N20 Whipped Cream Chargers' is a generic product description. 'N20' (or N2O) is the chemical shorthand for nitrous oxide, the gas used in whipped cream chargers — it is a chemical/technical descriptor, not a brand name. 'Whipped Cream Chargers' is the standard commodity name for the product category. No manufacturer, brand line, or seller name appears anywhere in the title. The alphanumeric 'N20' functions as a product-type code (referencing the gas type), analogous to internal codes, not as a brand identifier."
dhaniya whole,Unbranded,1.0,NA,A,accepted,,"Dhaniya is the Hindi/Urdu word for coriander (from Sanskrit dhanyaka). 'Dhaniya whole' means whole coriander seeds — a pure commodity description. No maker, brand line, or seller name appears anywhere in the title. The phrase is a generic product descriptor, not a brand."
Light Soya Sauce,Unbranded,1.0,NA,A,accepted,,"The title 'Light Soya Sauce' is a pure product-type description. 'Light' here is a descriptor indicating a lighter/thinner variety of soya sauce, 'Soya' is the ingredient, and 'Sauce' is the product category. No manufacturer name, brand line, or seller name appears anywhere in the title. Multiple brands (Kikkoman, Lee Kum Kee, Ching's, etc.) produce light soya sauce, confirming this is a generic commodity descriptor, not a brand identifier."
Walnut whole Super (2 Pcs),Unbranded,1.0,NA,A,accepted,,"The title 'Walnut whole Super (2 Pcs)' is a purely descriptive product listing. 'Walnut whole' is the commodity (whole walnuts), 'Super' is a quality/grade descriptor commonly used in dry fruit grading (e.g., Super, Premium, Extra), and '(2 Pcs)' denotes pack count. No manufacturer name, brand line, or seller name appears anywhere in the title. There is no recognized brand associated with this string. 'Super' in the context of dry fruit grading is a standard trade grade term, not a brand name."
Ghee Pure 500 Ml,Unbranded,1.0,NA,A,accepted,,"The title consists entirely of generic descriptive terms: 'Ghee' is a common Indian clarified butter (a commodity food item), 'Pure' is a quality descriptor, and '500 Ml' is a packaging/volume specification. No manufacturer name, brand line, or seller identifier is present anywhere in the title. There is no coined brand name, no known brand associated with this exact string, and no trailing '- X' seller slot. This is a pure commodity description SKU."
Baby Rawas,Unbranded,1.0,NA,A,accepted,,"The title 'Baby Rawas' is a pure product description. 'Rawas' is the common Indian name for Indian Salmon (Lates calcarifer), a widely traded food fish in Indian markets. 'Baby' is a size/grade descriptor indicating a smaller or juvenile specimen. There is no maker name, brand line, seller name, or coined identifier present. Both tokens are ordinary descriptive words used in the fish trade."
ANGOSTURA Aromatic bitters (200ML),Branded,1.0,"Angostura (House of Angostura, Trinidad & Tobago)",A,accepted,,"Angostura is a well-known brand of aromatic bitters produced by the House of Angostura, headquartered in Laventille, Trinidad and Tobago. The company was founded in 1830 by Dr. Johann Gottlieb Benjamin Siegert, originally in Angostura (now Ciudad Bolívar), Venezuela. The Angostura bitters recipe is a proprietary formulation and the brand is internationally recognized and distributed. 'Aromatic bitters' is the generic product descriptor, and '200ML' is the pack size. 'ANGOSTURA' occupies the lead brand-name slot in the title and is a registered trademark of the House of Angostura."
