title,label,brandname,conf_phase1,conf_phase2,verdict,status,flags,opus_label,web_findings
DAL MAKHANI STICKERS,Unbranded,,0.7864,1.0,A,accepted,,Unbranded,"Here’s what the web reveals about **“DAL MAKHANI STICKERS”** as a potential brand or seller name: - There is **no evidence** of any company, seller, or brand in India operating under the exact name **“DAL MAKHANI STICKERS”**, nor any registered trademark, web listing, or catalog entry with that specific name. - The phrase **“Dal Makhani stickers”** appears widely as a **search tag or descriptor** for novelty vinyl stickers or wall decals—primarily in international print-on-demand or art marketplaces such as Redbubble, TeePublic, Pixels, MyLoview—where designs feature food imagery, like Dal Makhani—rather than a business named that. ([redbubble.com](https://www.redbubble.com/i/sticker/Samosa-Indian-Pakistani-Curry-Masala-Food-Lover-Design-by-alltheprints/114353402.EJUG5?utm_source=openai)) In summary: no concrete brand or registration under the name “DAL MAKHANI STICKERS” exists; it seems"
GLUTEN NB 0121,Unbranded,,0.7998,1.0,A,accepted,,Unbranded,"I found no evidence that “GLUTEN NB 0121” corresponds to any registered brand, company, or seller in India. Searches for the exact name and its components did not return any business listings, trademark filings, or marketplace entries. However, I did find a company named GLUTEN PHARMACEUTICAL PRIVATE LIMITED, incorporated in Madhya Pradesh in December 2015, which is active in basic chemicals manufacturing, not food or gluten-free products ([zaubacorp.com](https://www.zaubacorp.com/GLUTEN-PHARMACEUTICAL-PRIVATE-LIMITED-U24100MP2015PTC033832?utm_source=openai)). Given the inclusion of “GLUTEN” in that name, this company may appear in automated searches, although there’s no connection to food, B2B grocery, or catalog listings. Since no direct match was found, “GLUTEN NB 0121” appears not to be a recognized brand or seller."
Milk Chocochip,Unbranded,,0.7641,1.0,A,accepted,,Unbranded,"Here’s what the web reveals about the name ""Milk Chocochip"" as a possible brand, company, or seller in India: • No company or trademark appears to exist under the precise name “Milk Chocochip” in India. ([indiafilings.com](https://www.indiafilings.com/search/chocolate-milk-tm-1758443?utm_source=openai)) • Multiple manufacturers and sellers offer products labeled similarly—as “Milk Choco Chips” or “Milk Choco Chips”—but these are generic product names rather than distinct brand identities. For example: - RPG Industries, based in Delhi, makes “Milk Choco Chips (Milk Compound Chips)” as one of its product lines. ([icecreambakery.in](https://icecreambakery.in/manufacturer/bakery-ingredients/chocolate-chips/?utm_source=openai)) - Feyn Foods (OPC) Private Limited (Hyderabad) manufactures “Flavour Drum Milk Choco Chips.” ([1mg.com](https://www.1mg.com/otc/flavour-drum-milk-choco-chips-otc704242"
Milk,Unbranded,,0.8257,1.0,A,accepted,,Unbranded,"I searched for the term “Milk” as a candidate brand, company, or seller name in India. Here's what I found: - The generic word “Milk” does not correspond to a distinct or registered brand in India when searched on its own—no trademark registration, company, or D2C label uses exactly the name “Milk” as a standalone brand or seller; instead, “milk” appears only as the generic product category, not a proprietary brand. - I did not find any business entity, trademark, or seller formally named just “Milk” in the Indian dairy, grocery, or food-service context. Thus, while “Milk” correctly describes the product, there is no evidence that it functions as a standalone brand or seller name in India."
Urinal Pad,Unbranded,,0.8383,1.0,A,accepted,,Unbranded,"Here’s what I found about “Urinal Pad” as a brand, company, or seller in India: • TradeIndia lists **“YES Infotech”** in Chennai, Tamil Nadu selling a product actually called “Urinal Pad” which appears to be a deodorizing, antibacterial drop-in urinal insert made of PVC; this suggests it’s a real seller using “Urinal Pad” as a product name—even though “Urinal Pad” itself is not the seller’s brand name. ([tradeindia.com](https://www.tradeindia.com/products/urinal-pad-c11812997.html?utm_source=openai)) • Separately, Diversey India Pvt. Ltd. (a recognized hygiene products company) references “urinal pad” in documentation for a product refill (Fresh & Clean Urinal Screens or pads) intended for professional users, though “Urinal Pad” is merely descriptive, not a standalone brand. ([5.imimg.com](https://5.imimg.com/data5/SELLER/Doc/2023/1/EO/WP/GG/108068188/taski-fresh-and-clean-urinal-screen."
Magaj Big,Unbranded,,0.8213,1.0,A,accepted,,Unbranded,"I found no evidence of a company or brand named **“Magaj Big”** in India. No results matched that exact name as a registered business, seller, or brand. However, the term **“Magaj”** commonly refers to melon (watermelon, muskmelon) seeds and appears widely across Indian agro-food businesses. Examples include: • **Krishna Industries**, based in Osian, Jodhpur (Rajasthan), manufactures and wholesales products such as “Watermelon Kernel Sudan Jumbo Magaj,” “King Premium Small Watermelon Magaj,” and more. They are registered (GST) and operate regionally ([krishnaindustries.in.net](https://www.krishnaindustries.in.net/?utm_source=openai)). • **Manthan Industries**, with a factory in Jodhpur and a shop in Navi Mumbai, lists “Sudanese Magaj (Watermelon Seed Kernels)” and “Tumba Magaj” among their agro-commodity product catalogue ([5.imimg.com](https://5.imimg.com/data5/SELLER/Doc/2025/1/4828129"
InWard Register,Unbranded,,0.7221,1.0,A,accepted,,Unbranded,"I was unable to locate any brand, company, seller, or trademark in India officially or informally named “InWard Register.” No business listings, company registrations, trademarks, D2C labels, or cloud-kitchen profiles with that exact name appeared in the sources searched. Since “InWard Register” could in fact be a generic product description rather than a proper brand name, I also reviewed relevant tokens (like ""InWard"" and ""Register"") and found them used in context of stationery products (e.g., inward registers), but not as brand or company names ([tradeindia.com](https://www.tradeindia.com/products/inward-register-note-9835134.html?utm_source=openai))."
PAPER COVER BROWN - PAPAD,Unbranded,,0.8067,1.0,A,accepted,,Unbranded,"I found no evidence that **PAPER COVER BROWN – PAPAD** exists as a registered brand, company, or seller name in India. Searches did not uncover any business entity, product lineup, trademark registration, or listings under that exact name. The distinctive phrase is not associated with any Indian cloud kitchen, D2C food label, bakery, or grocery supplier."
Pokchay,Unbranded,,0.8378,1.0,A,accepted,,Unbranded,"I could not locate any match for ""Pokchay"" (or related spellings like ""Pokchoy,"" ""Pakchoy,"" etc.) as a brand, company, seller, cloud kitchen, or product label in India. No listings, trademarks, seller profiles, or food-service operations were found using that name in multiple search queries. However, the phrase ""Crunchy Pokchay and Golden Garlic Dim Sum"" appears on a menu PDF by Qmin (a catering or hotel service), suggesting ""Pokchay"" is being used as a descriptive name for a menu item rather than indicating a brand or seller ([qmin.co.in](https://www.qmin.co.in/content/dam/qmin/anniversary/Qmin-AnniversaryMenu-Taj-Krishna.pdf?q=anniversary.html&utm_source=openai)). Therefore, there is currently no evidence of ""Pokchay"" being a legitimate Indian brand, seller, or company—just a menu term. If the product title includes other distinctive tokens (e.g., trailing ""- Name""), please share them "
Fine Sev,Unbranded,,0.8255,1.0,A,accepted,,Unbranded,"Here’s what I found regarding “Fine Sev” as a candidate brand, company, or seller: • No business entity appears to operate under the exact name “Fine Sev” in India—no company ownership, trademark registration, or seller portal shows up under that name. • However, “Fine Sev” is widely used descriptively in Indian snack contexts. For example, “Fine Sev” appears in product titles offered by established brands or sellers: it’s used by Haldiram’s (“Haldirams Fine Sev”) ([houseofindya.com](https://www.houseofindya.com/haldirams-fine-sev-150-g-792144/iprdt?utm_source=openai)), “Bombay Kitchen Fine Sev” sold by Maharaja Farmers Market/Quicklly in the USA ([quicklly.com](https://www.quicklly.com/grocery-store/bombay-kitchen-fine-sev/450573?utm_source=openai)), and generic listings like “Fine Sev” on Rajbhog Foods in the U.S. ([rajbhog.com](https://www.rajbhog.com/product/fine-sev/?utm_source=open"
CHICKEN LEG RAW,Unbranded,,0.8339,1.0,A,accepted,,Unbranded,"I searched for ""CHICKEN LEG RAW"" as a brand, company, or seller name and found no entity registered under that exact name. The term instead appears generically in product descriptions—such as Wood‑Food‑Related Halal certification documents where “CHICKEN LEG RAW” is listed among processed product scopes of Farmer’s Choice in Pune, Maharashtra ([farmerschoiceindia.com](https://farmerschoiceindia.com/assets/docs/FARMERS_CHOICE__Halal%2822.10.2022%29.pdf?utm_source=openai)). It does not appear to function as a company or brand name. However, several real Indian companies process or market “chicken leg” products, though they use distinct brand names: - **Farmer’s Choice** – A Pune‑based poultry processor whose halal certification explicitly covers “CHICKEN LEG RAW” alongside other cuts ([farmerschoiceindia.com](https://farmerschoiceindia.com/assets/docs/FARMERS_CHOICE__Halal%2822.10.2022%29."
Chlorin Liquid,Unbranded,,0.7116,1.0,A,accepted,,Unbranded,"Here’s what the web shows regarding **“Chlorin Liquid”** as a brand or company name in India: I found no clear evidence of any company, seller, or brand explicitly named **“Chlorin Liquid”** operating in India. No business listings, seller profiles, or trademarks appear under this exact name. However, the term *“Chlorin liquid”* is used as a generic product descriptor in Europe—for example, Steinbach‑Group markets a **Chlorin liquid** (a sodium hypochlorite pool disinfectant) under that generic label ([steinbach-group.com](https://www.steinbach-group.com/en/0752925pd00-chlorin-fluessig-25-kg-en/?utm_source=openai)). Accordingly, **“Chlorin Liquid”** appears to be a descriptive product term rather than a registered Indian brand or company name. If the catalog has a trailing “– Name” segment after the product title, that would more likely be the seller’s actual name—not “Chlorin Liquid.”"
Sweets Pcs. Rasmalai,Unbranded,,0.8006,1.0,A,accepted,,Unbranded,"I searched extensively for “Sweets Pcs. Rasmalai” (including variations like “Sweets Pcs Rasmalai” or “Sweets Pcs. Ras Malai”) and found **no evidence** that this is an existing company or brand name—no seller, trademark, or registration appears under that exact name in India, and no business database or marketplace listing reflects it. My searches returned many results for “rasmalai” as a popular Indian sweet across dozens of vendors (e.g., Rikson Dairy, Amit Sweet, Central Sweets, etc.), but none use “Sweets Pcs. Rasmalai” as their name. Thus, there is no indication that “Sweets Pcs. Rasmalai” refers to any real brand, company, or seller. While “rasmalai” appears widely as a product, there's no sign of a distinctive seller or brand named “Sweets Pcs. Rasmalai” in evidence."
